Ev,Ho,Nap,Ora,Perc,Ws,Wd
2022,12,23,6,47,0,
2022,12,23,6,48,0,
2022,12,23,6,49,0.3,9
2022,12,23,6,50,0.7,358
2022,12,23,6,51,0.2,34
2022,12,23,6,52,0,355
2022,12,23,6,53,0,
2022,12,23,6,54,0.3,13
2022,12,23,6,55,0.4,1
2022,12,23,6,56,0,
2022,12,23,6,57,0,
2022,12,23,6,58,0,
2022,12,23,6,59,0.1,16
2022,12,23,7,0,0.2,23
2022,12,23,7,1,0,
2022,12,23,7,2,0,
2022,12,23,7,3,0,
2022,12,23,7,4,0,
2022,12,23,7,5,0,
2022,12,23,7,6,0,
2022,12,23,7,7,0,
2022,12,23,7,8,0,
2022,12,23,7,9,0,
2022,12,23,7,10,0,
2022,12,23,7,11,0,
2022,12,23,7,12,0,
2022,12,23,7,13,0,
2022,12,23,7,14,0,
2022,12,23,7,15,0,
2022,12,23,7,16,0,
2022,12,23,7,17,0,
2022,12,23,7,18,0,
2022,12,23,7,19,0,
2022,12,23,7,20,0,
2022,12,23,7,21,0,
2022,12,23,7,22,0,
2022,12,23,7,23,0,
2022,12,23,7,24,0,
2022,12,23,7,25,0,
2022,12,23,7,26,0,
2022,12,23,7,27,0,
2022,12,23,7,28,0,
2022,12,23,7,29,0,
2022,12,23,7,30,0,
2022,12,23,7,31,0,
2022,12,23,7,32,0,
2022,12,23,7,33,0,
2022,12,23,7,34,0,
2022,12,23,7,35,0,
2022,12,23,7,36,0,
2022,12,23,7,37,0,
2022,12,23,7,38,0,
2022,12,23,7,39,0,
2022,12,23,7,40,0,
2022,12,23,7,41,0,
2022,12,23,7,42,0,
2022,12,23,7,43,0,
2022,12,23,7,44,0,
2022,12,23,7,45,0,
2022,12,23,7,46,0,
2022,12,23,7,47,0,
2022,12,23,7,48,0,
2022,12,23,7,49,0,
2022,12,23,7,50,0,
2022,12,23,7,51,0,
2022,12,23,7,52,0,
2022,12,23,7,53,0,
2022,12,23,7,54,0,
2022,12,23,7,55,0,
2022,12,23,7,56,0,
2022,12,23,7,57,0,
2022,12,23,7,58,0,
2022,12,23,7,59,0,
2022,12,23,8,0,0,
2022,12,23,8,1,0,
2022,12,23,8,2,0,
2022,12,23,8,3,0,
2022,12,23,8,4,0,
2022,12,23,8,5,0,
2022,12,23,8,6,0,
2022,12,23,8,7,0,
2022,12,23,8,8,0,
2022,12,23,8,9,0,
2022,12,23,8,10,0,
2022,12,23,8,11,0,
2022,12,23,8,12,0,
2022,12,23,8,13,0,
2022,12,23,8,14,0,
2022,12,23,8,15,0,
2022,12,23,8,16,0,
2022,12,23,8,17,0,
2022,12,23,8,18,0,
2022,12,23,8,19,0,
2022,12,23,8,20,0,
2022,12,23,8,21,0,
2022,12,23,8,22,0,
2022,12,23,8,23,0,
2022,12,23,8,24,0,
2022,12,23,8,25,0,
2022,12,23,8,26,0,
2022,12,23,8,27,0,
2022,12,23,8,28,0,
2022,12,23,8,29,0,
2022,12,23,8,30,0,
2022,12,23,8,31,0,
2022,12,23,8,32,0,
2022,12,23,8,33,0,
2022,12,23,8,34,0,
2022,12,23,8,35,0,
2022,12,23,8,36,0,
2022,12,23,8,37,0,
2022,12,23,8,38,0,
2022,12,23,8,39,0,
2022,12,23,8,40,0,
2022,12,23,8,41,0,
2022,12,23,8,42,0,
2022,12,23,8,43,0.8,107
2022,12,23,8,44,0.8,99
2022,12,23,8,45,0.1,127
2022,12,23,8,46,1,169
2022,12,23,8,47,1.6,182
2022,12,23,8,48,0.5,171
2022,12,23,8,49,0.3,77
2022,12,23,8,50,0.3,112
2022,12,23,8,51,0,
2022,12,23,8,52,0.4,
2022,12,23,8,53,0.6,
2022,12,23,8,54,0.9,166
2022,12,23,8,55,1.1,143
2022,12,23,8,56,0.2,157
2022,12,23,8,57,0,221
2022,12,23,8,58,0,51
2022,12,23,8,59,0,
2022,12,23,9,0,0.1,217
2022,12,23,9,1,0,
2022,12,23,9,2,0,
2022,12,23,9,3,0,
2022,12,23,9,4,0,
2022,12,23,9,5,0,
2022,12,23,9,6,0,
2022,12,23,9,7,0,
2022,12,23,9,8,0,
2022,12,23,9,9,0,
2022,12,23,9,10,0,
2022,12,23,9,11,0,
2022,12,23,9,12,0,
2022,12,23,9,13,0,
2022,12,23,9,14,0,
2022,12,23,9,15,0,
2022,12,23,9,16,0,
2022,12,23,9,17,0,
2022,12,23,9,18,0,
2022,12,23,9,19,0,
2022,12,23,9,20,0,
2022,12,23,9,21,0,
2022,12,23,9,22,0,
2022,12,23,9,23,0.1,197
2022,12,23,9,24,0,
2022,12,23,9,25,0,
2022,12,23,9,26,0,
2022,12,23,9,27,0,
2022,12,23,9,28,0,
2022,12,23,9,29,0,
2022,12,23,9,30,0,
2022,12,23,9,31,0,
2022,12,23,9,32,0,
2022,12,23,9,33,0,
2022,12,23,9,34,0,
2022,12,23,9,35,0,
2022,12,23,9,36,0,
2022,12,23,9,37,0,
2022,12,23,9,38,0,
2022,12,23,9,39,0,
2022,12,23,9,40,0,
2022,12,23,9,41,0,
2022,12,23,9,42,0,
2022,12,23,9,43,0,
2022,12,23,9,44,0,
2022,12,23,9,45,0,
2022,12,23,9,46,0,
2022,12,23,9,47,0,
2022,12,23,9,48,0,
2022,12,23,9,49,0,
2022,12,23,9,50,0,
2022,12,23,9,51,0,
2022,12,23,9,52,0,
2022,12,23,9,53,0,
2022,12,23,9,54,0.1,119
2022,12,23,9,55,0,113
2022,12,23,9,56,0,
2022,12,23,9,57,0,
2022,12,23,9,58,0,
2022,12,23,9,59,0.5,92
2022,12,23,10,0,0.6,108
2022,12,23,10,1,0.4,89
2022,12,23,10,2,0,
2022,12,23,10,3,0,
2022,12,23,10,4,0,
2022,12,23,10,5,0,
2022,12,23,10,6,0,
2022,12,23,10,7,0,
2022,12,23,10,8,0,
2022,12,23,10,9,0,
2022,12,23,10,10,0,
2022,12,23,10,11,0,
2022,12,23,10,12,0,
2022,12,23,10,13,0.7,188
2022,12,23,10,14,0.4,173
2022,12,23,10,15,0.4,166
2022,12,23,10,16,0.2,
2022,12,23,10,17,0.5,186
2022,12,23,10,18,0.9,178
2022,12,23,10,19,1.1,181
2022,12,23,10,20,1,187
2022,12,23,10,21,0.7,177
2022,12,23,10,22,0.5,186
2022,12,23,10,23,1,175
2022,12,23,10,24,0.6,165
2022,12,23,10,25,0.7,178
2022,12,23,10,26,0.7,181
2022,12,23,10,27,0.1,184
2022,12,23,10,28,0.2,212
2022,12,23,10,29,0.5,
2022,12,23,10,30,0.3,178
2022,12,23,10,31,0.6,171
2022,12,23,10,32,0.6,177
2022,12,23,10,33,0.3,174
2022,12,23,10,34,0,
2022,12,23,10,35,0,
2022,12,23,10,36,0,
2022,12,23,10,37,0,
2022,12,23,10,38,0,
2022,12,23,10,39,0,
2022,12,23,10,40,0,
2022,12,23,10,41,0,
2022,12,23,10,42,0,
2022,12,23,10,43,0,
2022,12,23,10,44,0,
2022,12,23,10,45,0.3,195
2022,12,23,10,46,0.7,183
2022,12,23,10,47,0.1,182
2022,12,23,10,48,0.9,192
2022,12,23,10,49,0.9,
2022,12,23,10,50,1.4,197
2022,12,23,10,51,1.2,217
2022,12,23,10,52,0,296
2022,12,23,10,53,0.8,212
2022,12,23,10,54,0.7,214
2022,12,23,10,55,0.7,177
2022,12,23,10,56,1.3,188
2022,12,23,10,57,0.8,174
2022,12,23,10,58,1.4,202
2022,12,23,10,59,1.3,201
2022,12,23,11,0,1.6,196
2022,12,23,11,1,1.7,201
2022,12,23,11,2,1.6,194
2022,12,23,11,3,0.6,219
2022,12,23,11,4,1.4,210
2022,12,23,11,5,1.1,206
2022,12,23,11,6,0.9,216
2022,12,23,11,7,1.1,200
2022,12,23,11,8,1.9,204
2022,12,23,11,9,2,197
2022,12,23,11,10,1.6,189
2022,12,23,11,11,1.7,195
2022,12,23,11,12,1.5,182
2022,12,23,11,13,1.4,185
2022,12,23,11,14,0.7,175
2022,12,23,11,15,1.1,179
2022,12,23,11,16,1,162
2022,12,23,11,17,1.2,200
2022,12,23,11,18,1.3,192
2022,12,23,11,19,1.3,175
2022,12,23,11,20,1.5,189
2022,12,23,11,21,1.5,187
2022,12,23,11,22,1.6,163
2022,12,23,11,23,0.7,176
2022,12,23,11,24,1.6,168
2022,12,23,11,25,1.2,192
2022,12,23,11,26,1.4,193
2022,12,23,11,27,1,194
2022,12,23,11,28,0.7,194
2022,12,23,11,29,0.4,216
2022,12,23,11,30,0.7,203
2022,12,23,11,31,1.2,183
2022,12,23,11,32,1,181
2022,12,23,11,33,1.4,182
2022,12,23,11,34,1,199
2022,12,23,11,35,1.3,180
2022,12,23,11,36,1.9,168
2022,12,23,11,37,1.1,169
2022,12,23,11,38,1.7,191
2022,12,23,11,39,1.3,200
2022,12,23,11,40,1.2,185
2022,12,23,11,41,0.4,203
2022,12,23,11,42,1.2,168
2022,12,23,11,43,2.6,174
2022,12,23,11,44,1.7,160
2022,12,23,11,45,1.3,198
2022,12,23,11,46,2,166
2022,12,23,11,47,1.9,178
2022,12,23,11,48,1.4,169
2022,12,23,11,49,0.5,188
2022,12,23,11,50,1.2,247
2022,12,23,11,51,1.7,246
2022,12,23,11,52,0.6,186
2022,12,23,11,53,0.8,263
2022,12,23,11,54,0.8,200
2022,12,23,11,55,0.8,192
2022,12,23,11,56,1.8,218
2022,12,23,11,57,1.8,200
2022,12,23,11,58,2.6,195
2022,12,23,11,59,3.1,198
2022,12,23,12,0,1.4,201
2022,12,23,12,1,1.5,186
2022,12,23,12,2,2.4,191
2022,12,23,12,3,2.3,206
2022,12,23,12,4,2.1,201
2022,12,23,12,5,2.1,215
2022,12,23,12,6,2.4,198
2022,12,23,12,7,1.7,197
2022,12,23,12,8,3.4,192
2022,12,23,12,9,2.9,196
2022,12,23,12,10,1.1,201
2022,12,23,12,11,1.7,201
2022,12,23,12,12,2.2,195
2022,12,23,12,13,1.8,214
2022,12,23,12,14,1.4,201
2022,12,23,12,15,1.7,267
2022,12,23,12,16,0.5,179
2022,12,23,12,17,0.9,253
2022,12,23,12,18,2.5,193
2022,12,23,12,19,2.7,200
2022,12,23,12,20,2.1,216
2022,12,23,12,21,2.2,245
2022,12,23,12,22,2.1,254
2022,12,23,12,23,1.3,195
2022,12,23,12,24,2.3,216
2022,12,23,12,25,2.7,193
2022,12,23,12,26,2.7,212
2022,12,23,12,27,1.5,245
2022,12,23,12,28,0.2,250
2022,12,23,12,29,0.9,189
2022,12,23,12,30,1.6,218
2022,12,23,12,31,1.8,240
2022,12,23,12,32,1.9,215
2022,12,23,12,33,1.6,185
2022,12,23,12,34,1.3,213
2022,12,23,12,35,0.8,201
2022,12,23,12,36,1.7,185
2022,12,23,12,37,2.4,192
2022,12,23,12,38,2.8,189
2022,12,23,12,39,2.1,207
2022,12,23,12,40,2.5,213
2022,12,23,12,41,1.1,221
2022,12,23,12,42,1.4,202
2022,12,23,12,43,1.9,233
2022,12,23,12,44,1.6,221
2022,12,23,12,45,2.1,217
2022,12,23,12,46,3.1,237
2022,12,23,12,47,1.7,258
2022,12,23,12,48,2.4,212
2022,12,23,12,49,1.9,244
2022,12,23,12,50,1.8,196
2022,12,23,12,51,1.5,181
2022,12,23,12,52,2.5,208
2022,12,23,12,53,1.6,222
2022,12,23,12,54,1.8,213
2022,12,23,12,55,2.2,210
2022,12,23,12,56,1.3,189
2022,12,23,12,57,1,228
2022,12,23,12,58,2.2,263
2022,12,23,12,59,1.8,232
2022,12,23,13,0,1.5,246
2022,12,23,13,1,1.2,204
2022,12,23,13,2,1.6,179
2022,12,23,13,3,1.7,218
2022,12,23,13,4,0.9,269
2022,12,23,13,5,1.1,218
2022,12,23,13,6,2.3,210
2022,12,23,13,7,3.2,223
2022,12,23,13,8,1.8,243
2022,12,23,13,9,1.5,222
2022,12,23,13,10,2.4,220
2022,12,23,13,11,2.8,218
2022,12,23,13,12,2,224
2022,12,23,13,13,1.5,197
2022,12,23,13,14,1.6,189
2022,12,23,13,15,2.2,241
2022,12,23,13,16,2.8,213
2022,12,23,13,17,3,211
2022,12,23,13,18,2.8,191
2022,12,23,13,19,2.7,196
2022,12,23,13,20,3,202
2022,12,23,13,21,2.5,204
2022,12,23,13,22,2.4,193
2022,12,23,13,23,1.6,212
2022,12,23,13,24,2.3,209
2022,12,23,13,25,2.3,217
2022,12,23,13,26,1.4,209
2022,12,23,13,27,1.6,174
2022,12,23,13,28,1.7,185
2022,12,23,13,29,1.5,190
2022,12,23,13,30,0.8,162
2022,12,23,13,31,2.1,191
2022,12,23,13,32,1.7,198
2022,12,23,13,33,1.8,163
2022,12,23,13,34,1.6,186
2022,12,23,13,35,2.5,195
2022,12,23,13,36,2.6,199
2022,12,23,13,37,2.2,191
2022,12,23,13,38,1.9,192
2022,12,23,13,39,2.1,220
2022,12,23,13,40,1.3,233
2022,12,23,13,41,1.2,229
2022,12,23,13,42,2.1,225
2022,12,23,13,43,0.9,185
2022,12,23,13,44,2,193
2022,12,23,13,45,1.9,223
2022,12,23,13,46,1.1,232
2022,12,23,13,47,1,191
2022,12,23,13,48,1,220
2022,12,23,13,49,1.1,194
2022,12,23,13,50,1.1,183
2022,12,23,13,51,1.1,182
2022,12,23,13,52,1.7,215
2022,12,23,13,53,1.6,203
2022,12,23,13,54,1.3,190
2022,12,23,13,55,0.6,214
2022,12,23,13,56,0.8,192
2022,12,23,13,57,2,195
2022,12,23,13,58,2.4,181
2022,12,23,13,59,2.6,199
2022,12,23,14,0,1.2,189
2022,12,23,14,1,0.8,155
2022,12,23,14,2,1.1,169
2022,12,23,14,3,0.9,155
2022,12,23,14,4,1.9,163
2022,12,23,14,5,2.3,170
2022,12,23,14,6,1.5,185
2022,12,23,14,7,1.9,162
2022,12,23,14,8,1.8,157
2022,12,23,14,9,2,181
2022,12,23,14,10,1.1,147
2022,12,23,14,11,1,175
2022,12,23,14,12,1.2,160
2022,12,23,14,13,1.3,147
2022,12,23,14,14,1.8,166
2022,12,23,14,15,1.5,167
2022,12,23,14,16,1,167
2022,12,23,14,17,1.3,156
2022,12,23,14,18,0.8,183
2022,12,23,14,19,0.2,137
2022,12,23,14,20,0.7,122
2022,12,23,14,21,0.6,145
2022,12,23,14,22,0.8,162
2022,12,23,14,23,1.3,158
2022,12,23,14,24,0.8,166
2022,12,23,14,25,0.8,116
2022,12,23,14,26,0.6,128
2022,12,23,14,27,1,160
2022,12,23,14,28,0.8,175
2022,12,23,14,29,0.5,140
2022,12,23,14,30,0.9,152
2022,12,23,14,31,0.9,159
2022,12,23,14,32,0.3,164
2022,12,23,14,33,0.7,174
2022,12,23,14,34,1.3,188
2022,12,23,14,35,1.1,182
2022,12,23,14,36,0.5,184
2022,12,23,14,37,0.4,192
2022,12,23,14,38,0.7,215
2022,12,23,14,39,0.5,272
2022,12,23,14,40,0.5,254
2022,12,23,14,41,1.1,239
2022,12,23,14,42,1.3,221
2022,12,23,14,43,0.6,258
2022,12,23,14,44,0.9,301
2022,12,23,14,45,1.1,252
2022,12,23,14,46,1.3,257
2022,12,23,14,47,1.6,273
2022,12,23,14,48,1.6,280
2022,12,23,14,49,0.8,267
2022,12,23,14,50,0.8,256
2022,12,23,14,51,1.2,243
2022,12,23,14,52,1.4,262
2022,12,23,14,53,1.3,267
2022,12,23,14,54,1.5,259
2022,12,23,14,55,1.7,260
2022,12,23,14,56,1.4,252
2022,12,23,14,57,1.5,256
2022,12,23,14,58,1,252
2022,12,23,14,59,1.3,257
2022,12,23,15,0,1.5,279
2022,12,23,15,1,1.1,283
2022,12,23,15,2,1.4,283
2022,12,23,15,3,1.2,282
2022,12,23,15,4,1.2,275
2022,12,23,15,5,1.8,263
2022,12,23,15,6,1.3,252
2022,12,23,15,7,1.3,267
2022,12,23,15,8,1.7,276
2022,12,23,15,9,2.2,273
2022,12,23,15,10,2.1,260
2022,12,23,15,11,1.8,276
2022,12,23,15,12,2.1,285
2022,12,23,15,13,2,290
2022,12,23,15,14,1.7,290
2022,12,23,15,15,1.7,295
2022,12,23,15,16,2.1,291
2022,12,23,15,17,1.9,300
2022,12,23,15,18,2.2,297
2022,12,23,15,19,2.5,302
2022,12,23,15,20,1.4,314
2022,12,23,15,21,1.5,303
2022,12,23,15,22,1.4,277
2022,12,23,15,23,1.3,286
2022,12,23,15,24,1,286
2022,12,23,15,25,1.6,282
2022,12,23,15,26,1.6,277
2022,12,23,15,27,1.4,276
2022,12,23,15,28,1.4,271
2022,12,23,15,29,1.5,270
2022,12,23,15,30,0.6,291
2022,12,23,15,31,1,289
2022,12,23,15,32,0.3,242
2022,12,23,15,33,0.7,301
2022,12,23,15,34,0.7,252
2022,12,23,15,35,0.4,226
2022,12,23,15,36,1.1,268
2022,12,23,15,37,0.9,271
2022,12,23,15,38,0.7,329
2022,12,23,15,39,0.5,331
2022,12,23,15,40,0.9,263
2022,12,23,15,41,0.8,295
2022,12,23,15,42,1.1,310
2022,12,23,15,43,1.9,284
2022,12,23,15,44,0.9,294
2022,12,23,15,45,0.9,301
2022,12,23,15,46,1.2,249
2022,12,23,15,47,1.5,280
2022,12,23,15,48,0.8,311
2022,12,23,15,49,0.7,328
2022,12,23,15,50,1.4,246
2022,12,23,15,51,2.2,221
2022,12,23,15,52,0.9,277
2022,12,23,15,53,1,265
2022,12,23,15,54,1.2,264
2022,12,23,15,55,1.2,233
2022,12,23,15,56,0.9,204
2022,12,23,15,57,1.2,258
2022,12,23,15,58,0.1,298
2022,12,23,15,59,0.4,227
2022,12,23,16,0,0.3,260
2022,12,23,16,1,0.2,69
2022,12,23,16,2,0,167
2022,12,23,16,3,0.2,192
2022,12,23,16,4,0.2,231
2022,12,23,16,5,0,149
2022,12,23,16,6,0.3,96
2022,12,23,16,7,0.1,249
2022,12,23,16,8,0.3,168
2022,12,23,16,9,1,72
2022,12,23,16,10,0.2,51
2022,12,23,16,11,0,
2022,12,23,16,12,0,
2022,12,23,16,13,0,101
2022,12,23,16,14,0,
2022,12,23,16,15,0,
2022,12,23,16,16,0.7,78
2022,12,23,16,17,0.5,53
2022,12,23,16,18,0.7,30
2022,12,23,16,19,0.9,44
2022,12,23,16,20,0.8,47
2022,12,23,16,21,0.6,53
2022,12,23,16,22,0.1,45
2022,12,23,16,23,0.1,352
2022,12,23,16,24,0.6,344
2022,12,23,16,25,1,313
2022,12,23,16,26,0.5,291
2022,12,23,16,27,0.1,270
2022,12,23,16,28,0.1,264
2022,12,23,16,29,0.2,317
2022,12,23,16,30,0.2,315
2022,12,23,16,31,0.5,341
2022,12,23,16,32,0.3,63
2022,12,23,16,33,0.3,92
2022,12,23,16,34,0.2,98
2022,12,23,16,35,1,90
2022,12,23,16,36,1.1,88
2022,12,23,16,37,0.9,94
2022,12,23,16,38,0.6,77
2022,12,23,16,39,0.8,93
2022,12,23,16,40,0.4,89
2022,12,23,16,41,0.7,69
2022,12,23,16,42,0.9,74
2022,12,23,16,43,1,68
2022,12,23,16,44,0.8,78
2022,12,23,16,45,0.9,83
2022,12,23,16,46,0.5,69
2022,12,23,16,47,0,40
2022,12,23,16,48,0.7,57
2022,12,23,16,49,1.2,67
2022,12,23,16,50,0.3,53
2022,12,23,16,51,0,
2022,12,23,16,52,0.4,48
2022,12,23,16,53,0.3,59
2022,12,23,16,54,0.6,54
2022,12,23,16,55,0,52
2022,12,23,16,56,0,
2022,12,23,16,57,0,90
2022,12,23,16,58,0,
2022,12,23,16,59,0,
2022,12,23,17,0,0,
2022,12,23,17,1,0,
2022,12,23,17,2,0,
2022,12,23,17,3,0.1,337
2022,12,23,17,4,0,
2022,12,23,17,5,0,
2022,12,23,17,6,0,
2022,12,23,17,7,0,
2022,12,23,17,8,0,
2022,12,23,17,9,0,
2022,12,23,17,10,0,
2022,12,23,17,11,0,
2022,12,23,17,12,0.5,336
2022,12,23,17,13,1.5,344
2022,12,23,17,14,1.6,348
2022,12,23,17,15,1.9,350
2022,12,23,17,16,1.9,347
2022,12,23,17,17,1.7,344
2022,12,23,17,18,1.7,342
2022,12,23,17,19,1.6,338
2022,12,23,17,20,1.6,346
2022,12,23,17,21,1.4,348
2022,12,23,17,22,1.2,346
2022,12,23,17,23,0.9,358
2022,12,23,17,24,0.6,3
2022,12,23,17,25,0.1,4
2022,12,23,17,26,0.1,360
2022,12,23,17,27,0.6,325
2022,12,23,17,28,0.6,322
2022,12,23,17,29,0.3,310
2022,12,23,17,30,0.1,320
2022,12,23,17,31,0,
2022,12,23,17,32,0,
2022,12,23,17,33,0.6,320
2022,12,23,17,34,0.1,284
2022,12,23,17,35,0,
2022,12,23,17,36,0,
2022,12,23,17,37,0.1,283
2022,12,23,17,38,0.3,292
2022,12,23,17,39,0.6,292
2022,12,23,17,40,0.6,
2022,12,23,17,41,0.6,271
2022,12,23,17,42,0.7,238
2022,12,23,17,43,0.4,259
2022,12,23,17,44,0.8,240
2022,12,23,17,45,0.8,267
2022,12,23,17,46,0.7,270
2022,12,23,17,47,0.8,279
2022,12,23,17,48,0.6,285
2022,12,23,17,49,0.6,288
2022,12,23,17,50,0.8,301
2022,12,23,17,51,0.9,302
2022,12,23,17,52,1.1,298
2022,12,23,17,53,1,307
2022,12,23,17,54,1,299
2022,12,23,17,55,0.9,308
2022,12,23,17,56,0.7,321
2022,12,23,17,57,0.7,320
2022,12,23,17,58,0.9,345
2022,12,23,17,59,0.9,350
2022,12,23,18,0,0.9,341
2022,12,23,18,1,0.7,339
2022,12,23,18,2,0.5,341
2022,12,23,18,3,0.5,338
2022,12,23,18,4,0.7,347
2022,12,23,18,5,0.8,349
2022,12,23,18,6,0.8,341
2022,12,23,18,7,0,321
2022,12,23,18,8,1.3,328
2022,12,23,18,9,1.8,330
2022,12,23,18,10,2.1,331
2022,12,23,18,11,1.2,311
2022,12,23,18,12,0.7,297
2022,12,23,18,13,0.6,304
2022,12,23,18,14,0.5,304
2022,12,23,18,15,0.9,310
2022,12,23,18,16,1,302
2022,12,23,18,17,1.1,299
2022,12,23,18,18,1.1,302
2022,12,23,18,19,1.1,307
2022,12,23,18,20,1,323
2022,12,23,18,21,0.7,335
2022,12,23,18,22,0.9,342
2022,12,23,18,23,0.7,341
2022,12,23,18,24,0.5,351
2022,12,23,18,25,0.5,356
2022,12,23,18,26,0.6,339
2022,12,23,18,27,0.5,330
2022,12,23,18,28,0.4,315
2022,12,23,18,29,0.4,312
2022,12,23,18,30,0.4,294
2022,12,23,18,31,0.4,303
2022,12,23,18,32,0.2,299
2022,12,23,18,33,0,
2022,12,23,18,34,0,
2022,12,23,18,35,0,
2022,12,23,18,36,0,
2022,12,23,18,37,0,
2022,12,23,18,38,0,
2022,12,23,18,39,0.1,327
2022,12,23,18,40,1.4,328
2022,12,23,18,41,1.3,332
2022,12,23,18,42,1.5,339
2022,12,23,18,43,1.4,338
2022,12,23,18,44,1.3,340
2022,12,23,18,45,1.6,341
2022,12,23,18,46,1.7,338
2022,12,23,18,47,1.7,342
2022,12,23,18,48,1.7,340
2022,12,23,18,49,1.7,328
2022,12,23,18,50,1.8,331
2022,12,23,18,51,1.9,334
2022,12,23,18,52,2,330
2022,12,23,18,53,2,332
2022,12,23,18,54,2.1,332
2022,12,23,18,55,1.9,338
2022,12,23,18,56,2,335
2022,12,23,18,57,2.1,336
2022,12,23,18,58,2.5,326
2022,12,23,18,59,2.4,324
2022,12,23,19,0,2.2,322
2022,12,23,19,1,2.1,319
2022,12,23,19,2,2.2,316
2022,12,23,19,3,2.1,317
2022,12,23,19,4,2.1,319
2022,12,23,19,5,2.2,318
2022,12,23,19,6,2.1,320
2022,12,23,19,7,1.9,318
2022,12,23,19,8,2.1,311
2022,12,23,19,9,2.2,312
2022,12,23,19,10,2.1,316
2022,12,23,19,11,1.9,320
2022,12,23,19,12,1.9,317
2022,12,23,19,13,1.9,318
2022,12,23,19,14,1.9,
2022,12,23,19,15,1.6,320
2022,12,23,19,16,1.3,319
2022,12,23,19,17,1.5,331
2022,12,23,19,18,1,319
2022,12,23,19,19,0.2,191
2022,12,23,19,20,0.4,329
2022,12,23,19,21,0.6,325
2022,12,23,19,22,0.4,187
2022,12,23,19,23,0.5,181
2022,12,23,19,24,0.6,208
2022,12,23,19,25,0.7,214
2022,12,23,19,26,0.6,218
2022,12,23,19,27,0,212
2022,12,23,19,28,0,212
2022,12,23,19,29,0.5,225
2022,12,23,19,30,0.1,208
2022,12,23,19,31,0,
2022,12,23,19,32,0.1,220
2022,12,23,19,33,0.3,218
2022,12,23,19,34,0.1,233
2022,12,23,19,35,0.1,226
2022,12,23,19,36,0,
2022,12,23,19,37,0.3,241
2022,12,23,19,38,0.4,266
2022,12,23,19,39,0,
2022,12,23,19,40,0.4,225
2022,12,23,19,41,0.1,236
2022,12,23,19,42,0,
2022,12,23,19,43,0,276
2022,12,23,19,44,0.2,275
2022,12,23,19,45,0.2,1
2022,12,23,19,46,0.6,350
2022,12,23,19,47,1,329
2022,12,23,19,48,0.7,335
2022,12,23,19,49,0.6,346
2022,12,23,19,50,0.9,330
2022,12,23,19,51,1,319
2022,12,23,19,52,0.5,324
2022,12,23,19,53,0.4,327
2022,12,23,19,54,0.7,329
2022,12,23,19,55,0.7,340
2022,12,23,19,56,0.7,353
2022,12,23,19,57,0.7,339
2022,12,23,19,58,0.6,320
2022,12,23,19,59,1,300
2022,12,23,20,0,1,291
2022,12,23,20,1,0.8,286
2022,12,23,20,2,0.8,281
2022,12,23,20,3,0.6,303
2022,12,23,20,4,1.4,298
2022,12,23,20,5,1.5,300
2022,12,23,20,6,1.8,293
2022,12,23,20,7,1.3,292
2022,12,23,20,8,1.2,299
2022,12,23,20,9,0.8,304
2022,12,23,20,10,0.8,294
2022,12,23,20,11,0.8,289
2022,12,23,20,12,0.8,296
2022,12,23,20,13,1.4,291
2022,12,23,20,14,1.2,304
2022,12,23,20,15,1.3,314
2022,12,23,20,16,1.2,315
2022,12,23,20,17,1.2,311
2022,12,23,20,18,1.1,302
2022,12,23,20,19,0.5,280
2022,12,23,20,20,0.6,274
2022,12,23,20,21,0.9,288
2022,12,23,20,22,1,308
2022,12,23,20,23,1.3,302
2022,12,23,20,24,1.1,300
2022,12,23,20,25,1.3,307
2022,12,23,20,26,1.9,309
2022,12,23,20,27,1.5,280
2022,12,23,20,28,0.9,319
2022,12,23,20,29,1.3,316
2022,12,23,20,30,1.8,298
2022,12,23,20,31,2.1,306
2022,12,23,20,32,1.9,296
2022,12,23,20,33,2.2,286
2022,12,23,20,34,1.5,290
2022,12,23,20,35,1.5,301
2022,12,23,20,36,1.3,294
2022,12,23,20,37,1.4,299
2022,12,23,20,38,2.1,293
2022,12,23,20,39,1.9,301
2022,12,23,20,40,2,296
2022,12,23,20,41,1.8,294
2022,12,23,20,42,1.5,308
2022,12,23,20,43,1.5,303
2022,12,23,20,44,1.9,303
2022,12,23,20,45,1.4,304
2022,12,23,20,46,1.3,305
2022,12,23,20,47,1.7,300
2022,12,23,20,48,1.6,289
2022,12,23,20,49,1.6,283
2022,12,23,20,50,1.8,285
2022,12,23,20,51,1.4,290
2022,12,23,20,52,1.6,282
2022,12,23,20,53,0.9,313
2022,12,23,20,54,1.3,295
2022,12,23,20,55,0.9,302
2022,12,23,20,56,1.2,306
2022,12,23,20,57,0.9,295
2022,12,23,20,58,0.2,273
2022,12,23,20,59,0,
2022,12,23,21,0,0,
2022,12,23,21,1,0,
2022,12,23,21,2,0,
2022,12,23,21,3,0.6,255
2022,12,23,21,4,0,197
2022,12,23,21,5,0.5,201
2022,12,23,21,6,0.2,229
2022,12,23,21,7,1.1,234
2022,12,23,21,8,0.1,213
2022,12,23,21,9,0,
2022,12,23,21,10,0.2,189
2022,12,23,21,11,0.4,225
2022,12,23,21,12,0.2,240
2022,12,23,21,13,0,
2022,12,23,21,14,0,
2022,12,23,21,15,0,
